date,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_catastrophic,SH_catastrophic,BMC_catastrophic,HCGH_catastrophic,SMH_catastrophic,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std,JHH_catastrophic_std,SH_catastrophic_std,BMC_catastrophic_std,HCGH_catastrophic_std,SMH_catastrophic_std
2021-02-17,89.95311451662091,93.79895567417032,53.99303215926489,134.64348698215198,30.056147540983602,147.51808371033795,153.372930266158,90.777161749631,241.76224886545202,48.4545054317825,190.91590148154899,200.703074963567,118.879325827174,318.8747516988,63.42125377778909,11.8797873998646,25.0906100416519,6.720748037930049,22.717265791332498,6.906797462390758,36.0070261637561,53.8841091928945,19.566140517105204,64.3276896756088,16.1936106995609,68.86500112334528,87.37895973332101,42.2166789268252,124.43294018291502,28.312984279888802
2021-02-18,87.94310640286649,91.4870115688821,52.132235294117606,131.69387695637698,28.674033319621604,144.33222678752801,149.68917784603397,88.99215776561098,235.94230311505504,47.8178608387601,186.941839542891,196.299236482535,116.89370621829801,311.76112370996594,61.6889288347888,12.799777633063403,27.083974747997495,6.698929064539168,24.823270386169103,6.6043123953983995,36.0245006399368,54.37304526503691,20.4501117771835,67.5230149024882,16.74407464753079,69.4596450815546,88.65166182464098,42.5087706762074,124.87285918408494,28.241820789653104
2021-02-19,87.8840816005041,90.58950646861521,52.21463414634149,130.31447998991098,29.0050952775476,141.68911186557997,145.243410298414,86.96999174566503,230.29407052586203,46.657445127998585,182.24943616830296,190.98829482289702,114.25191786823402,304.965742872032,60.0580477689751,14.2433704368283,27.384481834412792,7.922204578395071,27.757053312253795,7.716872065308319,37.90571401611191,54.655953758474084,21.2346670100646,69.9074516905218,17.738775382884807,69.4046200835215,88.69529587195498,42.9587109411504,126.058924741655,28.0094650253125
2021-02-20,86.7585189934284,89.0587067395264,52.371900000000004,128.585359186811,28.384926315789503,138.82840221474095,140.861238421528,84.77341148526398,223.65193566550803,45.3827180694778,178.480825323593,185.66906071973295,111.57658477779198,297.280574977882,58.28073459634621,15.826061174154603,29.765501773573806,8.25191624168335,27.508307821974103,8.259427560845008,38.4420988468555,54.8123740342003,21.040062137738904,70.53582437942922,17.572965144952004,69.93581251428091,88.92319233691897,43.01686808325491,126.28042716603,27.79199075992149
2021-02-21,85.1616330185607,87.68978873239442,52.183898305084696,126.86138946729099,28.079384088964893,135.09621368857302,137.30392239520899,82.78006063559067,217.54029286423,43.9948584895303,175.00531317559503,180.63543930639,109.20731072250999,289.42956489489904,56.434484713872706,17.076796716618404,30.097501084890595,8.534510165563308,29.631569601510694,8.13108260045621,39.17473154851271,55.771306137865935,21.382579399433908,72.00071138415962,17.7346303292364,70.3840822266977,88.53665053147098,43.087467703710004,126.61834841462101,27.818139401974896
2021-02-22,83.74207528479451,85.4668653045781,52.424814662273505,123.52087722404201,27.2786091549296,131.156254560129,132.48284120855598,80.70637120412148,211.77254815328502,42.6997841226629,170.32746063548296,174.68472768034502,106.71853065783198,281.133950106974,54.2665723208899,16.6312719099162,29.794557805756806,7.663992288677511,28.861697175259298,8.25138380935228,39.962313580524295,54.558565896661406,21.41210286126519,72.9191531070479,17.826808188016404,70.54504765654221,88.34158066837401,43.62876365996071,126.74652086960498,27.220559068835904
2021-02-23,81.73607094821791,83.1589032258065,51.265477195945905,121.64101987588799,26.6740740740741,127.67830228971096,128.03355409458402,79.59147428568909,205.745611822918,42.021110406617204,165.97097895525602,169.22366675269595,104.08209467484998,272.691917282667,52.428059158806505,16.922075516426304,29.035002996464595,8.504291879929301,30.940482050295795,7.92353064821264,40.21603167130341,54.4997862763495,22.118818080908902,74.17606688128232,18.0649080478224,70.286158326433,87.58253291337303,43.50337975818111,126.94515439946403,27.4395050835724
2021-02-24,79.6096090924746,80.45304201347602,50.8794809291655,119.73040695016,25.5651992585728,124.24188097008198,123.65741592525598,77.45319164015831,198.26625852616397,40.79914370368019,161.86933438621801,163.46038284028197,100.987598105468,264.6919056155609,50.73732201231161,16.786682271896304,29.527383207585203,8.835947718661902,33.395727838282696,7.6729959508185,40.10150448783882,54.46799343827648,22.2747677258648,74.1122638280269,17.886444485038098,70.3091573518435,86.904275150342,43.3663961680157,126.70343348709102,27.476286523298803
2021-02-25,78.62529835029842,80.00224621161321,50.168030615248796,116.29830872734101,25.525,120.516217965871,119.19296182915798,76.19557747555561,191.43628048142602,39.65283716945389,157.092281614197,158.04474473118398,98.333409067306,255.84347911763302,49.2096122122623,17.382389184231098,29.334644322604714,9.030449253180501,33.9170726993612,7.883371650487501,40.5711669616029,53.7987662569885,22.8996116542534,73.49250267131558,18.203743310647603,69.83028113801342,87.10660336191002,43.0410794297449,126.66147517596102,27.253302712413195
2021-02-26,77.99633554876951,77.243838731909,49.2269450285371,115.13671519347498,24.4599611273081,117.27181485722,115.40311933321198,74.0272798232496,185.741755908088,38.64037123951171,151.72331053755696,152.049172716813,95.423337076531,247.86793040197603,47.3448340069936,17.262719714932302,28.5923497828315,9.397323841008198,33.178514584815304,8.332551667039429,39.953874291057105,54.3904323986109,22.7036202552692,73.7153388111254,18.176911031834205,68.97182766359549,86.18199656115598,43.035824511299616,126.46629588371403,27.11079400996441
