hospital_id,date,weeks_out,admissions_icu,admissions_acute,admissions_combined_ped,admissions_icu_lb,admissions_acute_lb,admissions_combined_ped_lb,admissions_icu_ub,admissions_acute_ub,admissions_combined_ped_ub,admissions_combined,admissions_combined_lb,admissions_combined_ub
340060,2022-01-01,0,397.0,397.0,0.0,397.0,397.0,0.0,397.0,397.0,0.0,794.0,794.0,794.0
340060,2022-01-08,1,351.0,351.0,0.0,302.0,302.0,0.0,400.0,400.0,0.0,702.0,604.0,800.0
340060,2022-01-15,2,347.0,347.0,0.0,284.0,284.0,0.0,456.0,456.0,0.0,694.0,568.0,912.0
340060,2022-01-22,3,361.0,361.0,0.0,274.0,274.0,0.0,493.0,493.0,0.0,722.0,548.0,986.0
340060,2022-01-29,4,362.0,362.0,0.0,250.0,250.0,0.0,506.0,506.0,0.0,724.0,500.0,1012.0
340061,2022-01-01,0,786.0,786.0,0.0,786.0,786.0,0.0,786.0,786.0,0.0,1572.0,1572.0,1572.0
340061,2022-01-08,1,794.0,794.0,0.0,702.0,702.0,0.0,941.0,941.0,0.0,1588.0,1404.0,1882.0
340061,2022-01-15,2,785.0,785.0,0.0,619.0,619.0,0.0,940.0,940.0,0.0,1570.0,1238.0,1880.0
340061,2022-01-22,3,738.0,738.0,0.0,500.0,500.0,0.0,953.0,953.0,0.0,1476.0,1000.0,1906.0
340061,2022-01-29,4,735.0,735.0,0.0,485.0,485.0,0.0,1044.0,1044.0,0.0,1470.0,970.0,2088.0
340064,2022-01-01,0,356.0,356.0,0.0,356.0,356.0,0.0,356.0,356.0,0.0,712.0,712.0,712.0
340064,2022-01-08,1,304.0,304.0,0.0,235.0,235.0,0.0,375.0,375.0,0.0,608.0,470.0,750.0
340064,2022-01-15,2,318.0,318.0,0.0,232.0,232.0,0.0,401.0,401.0,0.0,636.0,464.0,802.0
340064,2022-01-22,3,320.0,320.0,0.0,250.0,250.0,0.0,428.0,428.0,0.0,640.0,500.0,856.0
340064,2022-01-29,4,325.0,325.0,0.0,237.0,237.0,0.0,441.0,441.0,0.0,650.0,474.0,882.0
340068,2022-01-01,0,135.0,135.0,0.0,135.0,135.0,0.0,135.0,135.0,0.0,270.0,270.0,270.0
340068,2022-01-08,1,144.0,144.0,0.0,103.0,103.0,0.0,176.0,176.0,0.0,288.0,206.0,352.0
340068,2022-01-15,2,170.0,170.0,0.0,105.0,105.0,0.0,228.0,228.0,0.0,340.0,210.0,456.0
340068,2022-01-22,3,176.0,176.0,0.0,109.0,109.0,0.0,269.0,269.0,0.0,352.0,218.0,538.0
340068,2022-01-29,4,176.0,176.0,0.0,97.0,97.0,0.0,281.0,281.0,0.0,352.0,194.0,562.0
340069,2022-01-01,0,5520.186190845617,5520.186190845617,10880.0,5520.186190845617,5520.186190845617,10880.0,5520.186190845617,5520.186190845617,10880.0,11040.372381691233,11040.372381691233,11040.372381691233
340069,2022-01-08,1,4518.637703646237,4518.637703646237,8906.0,3336.4654771140417,3336.4654771140417,6576.0,5524.752521334368,5524.752521334368,10889.0,9037.275407292474,6672.9309542280835,11049.505042668736
340069,2022-01-15,2,3404.4530643910007,3404.4530643910007,6710.0,2621.0737005430565,2621.0737005430565,5166.0,4587.1326609775015,4587.1326609775015,9041.0,6808.906128782001,5242.147401086113,9174.265321955003
340069,2022-01-22,3,3851.44608223429,3851.44608223429,7591.0,2812.8595810705974,2812.8595810705974,5544.0,5090.951124903026,5090.951124903026,10034.0,7702.89216446858,5625.719162141195,10181.902249806051
340069,2022-01-29,4,4155.868114817688,4155.868114817688,8191.0,2457.700543056633,2457.700543056633,4844.0,5461.838634600465,5461.838634600465,10765.0,8311.736229635377,4915.401086113266,10923.67726920093
340070,2022-01-01,0,1158.0,1158.0,0.0,1158.0,1158.0,0.0,1158.0,1158.0,0.0,2316.0,2316.0,2316.0
340070,2022-01-08,1,950.0,950.0,0.0,835.0,835.0,0.0,1174.0,1174.0,0.0,1900.0,1670.0,2348.0
340070,2022-01-15,2,864.0,864.0,0.0,623.0,623.0,0.0,1157.0,1157.0,0.0,1728.0,1246.0,2314.0
340070,2022-01-22,3,999.0,999.0,0.0,634.0,634.0,0.0,1267.0,1267.0,0.0,1998.0,1268.0,2534.0
340070,2022-01-29,4,998.0,998.0,0.0,613.0,613.0,0.0,1320.0,1320.0,0.0,1996.0,1226.0,2640.0
340071,2022-01-01,0,524.0,524.0,0.0,524.0,524.0,0.0,524.0,524.0,0.0,1048.0,1048.0,1048.0
340071,2022-01-08,1,498.0,498.0,0.0,451.0,451.0,0.0,576.0,576.0,0.0,996.0,902.0,1152.0
340071,2022-01-15,2,524.0,524.0,0.0,417.0,417.0,0.0,699.0,699.0,0.0,1048.0,834.0,1398.0
340071,2022-01-22,3,585.0,585.0,0.0,421.0,421.0,0.0,818.0,818.0,0.0,1170.0,842.0,1636.0
340071,2022-01-29,4,549.0,549.0,0.0,391.0,391.0,0.0,745.0,745.0,0.0,1098.0,782.0,1490.0
340073,2022-01-01,0,1156.3692785104731,1156.3692785104731,0.0,1156.3692785104731,1156.3692785104731,0.0,1156.3692785104731,1156.3692785104731,0.0,2312.7385570209462,2312.7385570209462,2312.7385570209462
340073,2022-01-08,1,946.5647788983708,946.5647788983708,0.0,698.923196276183,698.923196276183,0.0,1157.3258339798292,1157.3258339798292,0.0,1893.1295577967417,1397.846392552366,2314.6516679596584
340073,2022-01-15,2,713.1652443754848,713.1652443754848,0.0,549.0628394103957,549.0628394103957,0.0,960.9131109387122,960.9131109387122,0.0,1426.3304887509696,1098.1256788207913,1921.8262218774244
340073,2022-01-22,3,806.8013964313421,806.8013964313421,0.0,589.2381691233514,589.2381691233514,0.0,1066.4530643910007,1066.4530643910007,0.0,1613.6027928626843,1178.4763382467029,2132.9061287820014
340073,2022-01-29,4,870.5717610550814,870.5717610550814,0.0,514.8394103956556,514.8394103956556,0.0,1144.146625290923,1144.146625290923,0.0,1741.1435221101628,1029.6788207913112,2288.293250581846
340075,2022-01-01,0,329.0,329.0,0.0,329.0,329.0,0.0,329.0,329.0,0.0,658.0,658.0,658.0
340075,2022-01-08,1,300.0,300.0,0.0,256.0,256.0,0.0,404.0,404.0,0.0,600.0,512.0,808.0
340075,2022-01-15,2,370.0,370.0,0.0,224.0,224.0,0.0,462.0,462.0,0.0,740.0,448.0,924.0
340075,2022-01-22,3,332.0,332.0,0.0,262.0,262.0,0.0,400.0,400.0,0.0,664.0,524.0,800.0
340075,2022-01-29,4,356.0,356.0,0.0,260.0,260.0,0.0,456.0,456.0,0.0,712.0,520.0,912.0
340084,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340084,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340084,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340084,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340084,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340085,2022-01-01,0,577.5679611650485,577.5679611650486,0.0,577.5679611650485,577.5679611650486,0.0,577.5679611650485,577.5679611650486,0.0,1155.135922330097,1155.135922330097,1155.135922330097
340085,2022-01-08,1,553.3398058252426,553.3398058252427,0.0,464.2427184466019,464.24271844660194,0.0,652.5970873786407,652.5970873786407,0.0,1106.6796116504852,928.4854368932038,1305.1941747572814
340085,2022-01-15,2,531.4563106796115,531.4563106796116,0.0,428.29126213592224,428.2912621359223,0.0,689.3300970873785,689.3300970873786,0.0,1062.912621359223,856.5825242718445,1378.6601941747572
340085,2022-01-22,3,504.883495145631,504.88349514563106,0.0,363.4223300970873,363.42233009708735,0.0,650.2524271844659,650.252427184466,0.0,1009.7669902912621,726.8446601941746,1300.5048543689318
340085,2022-01-29,4,548.6504854368931,548.6504854368932,0.0,324.3446601941747,324.34466019417476,0.0,689.3300970873785,689.3300970873786,0.0,1097.3009708737864,648.6893203883494,1378.6601941747572
340087,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340087,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340087,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340087,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340087,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340090,2022-01-01,0,1206.0,1206.0,0.0,1206.0,1206.0,0.0,1206.0,1206.0,0.0,2412.0,2412.0,2412.0
340090,2022-01-08,1,1096.0,1096.0,0.0,851.0,851.0,0.0,1343.0,1343.0,0.0,2192.0,1702.0,2686.0
340090,2022-01-15,2,1066.0,1066.0,0.0,807.0,807.0,0.0,1367.0,1367.0,0.0,2132.0,1614.0,2734.0
340090,2022-01-22,3,1105.0,1105.0,0.0,912.0,912.0,0.0,1531.0,1531.0,0.0,2210.0,1824.0,3062.0
340090,2022-01-29,4,1141.0,1141.0,0.0,747.0,747.0,0.0,1344.0,1344.0,0.0,2282.0,1494.0,2688.0
340091,2022-01-01,0,1747.396581196581,1747.396581196581,2669.0,1747.396581196581,1747.396581196581,2669.0,1747.396581196581,1747.396581196581,2669.0,3494.793162393162,3494.793162393162,3494.793162393162
340091,2022-01-08,1,1600.088888888889,1600.088888888889,2444.0,1251.1333333333334,1251.1333333333334,1911.0,1912.3811965811965,1912.3811965811965,2921.0,3200.177777777778,2502.266666666667,3824.762393162393
340091,2022-01-15,2,1473.731623931624,1473.731623931624,2251.0,1188.2820512820513,1188.2820512820513,1815.0,1873.0991452991452,1873.0991452991452,2861.0,2947.463247863248,2376.5641025641025,3746.1982905982904
340091,2022-01-22,3,1733.6478632478634,1733.6478632478634,2648.0,1401.71452991453,1401.71452991453,2141.0,2167.059829059829,2167.059829059829,3310.0,3467.2957264957267,2803.42905982906,4334.119658119658
340091,2022-01-29,4,1634.788034188034,1634.788034188034,2497.0,1154.2376068376068,1154.2376068376068,1763.0,2180.808547008547,2180.808547008547,3331.0,3269.576068376068,2308.4752136752136,4361.617094017094
340096,2022-01-01,0,161.4320388349515,161.43203883495144,0.0,161.4320388349515,161.43203883495144,0.0,161.4320388349515,161.43203883495144,0.0,322.86407766990294,322.86407766990294,322.86407766990294
340096,2022-01-08,1,154.66019417475732,154.66019417475727,0.0,129.7572815533981,129.75728155339806,0.0,182.40291262135926,182.4029126213592,0.0,309.3203883495146,259.5145631067961,364.80582524271847
340096,2022-01-15,2,148.54368932038838,148.54368932038835,0.0,119.70873786407769,119.70873786407766,0.0,192.6699029126214,192.66990291262135,0.0,297.0873786407767,239.41747572815535,385.33980582524276
340096,2022-01-22,3,141.11650485436897,141.1165048543689,0.0,101.57766990291265,101.57766990291262,0.0,181.74757281553403,181.74757281553397,0.0,282.2330097087379,203.15533980582526,363.495145631068
340096,2022-01-29,4,153.34951456310682,153.3495145631068,0.0,90.65533980582526,90.65533980582524,0.0,192.6699029126214,192.66990291262135,0.0,306.69902912621365,181.3106796116505,385.33980582524276
340097,2022-01-01,0,234.68949771689498,234.689497716895,0.0,234.68949771689498,234.689497716895,0.0,234.68949771689498,234.689497716895,0.0,469.37899543379,469.37899543379,469.37899543379
340097,2022-01-08,1,188.12785388127853,188.12785388127855,0.0,137.33333333333331,137.33333333333334,0.0,223.40182648401824,223.40182648401827,0.0,376.2557077625571,274.66666666666663,446.80365296803654
340097,2022-01-15,2,181.54337899543378,181.5433789954338,0.0,137.80365296803652,137.80365296803654,0.0,239.8630136986301,239.86301369863014,0.0,363.08675799086757,275.6073059360731,479.7260273972603
340097,2022-01-22,3,198.47488584474885,198.47488584474888,0.0,137.80365296803652,137.80365296803654,0.0,249.26940639269404,249.26940639269407,0.0,396.94977168949777,275.6073059360731,498.53881278538813
340097,2022-01-29,4,204.5890410958904,204.58904109589042,0.0,135.92237442922374,135.92237442922377,0.0,239.39269406392694,239.39269406392697,0.0,409.17808219178085,271.8447488584475,478.78538812785393
340098,2022-01-01,0,1887.096774193548,1887.0967741935488,0.0,1887.096774193548,1887.0967741935488,0.0,1887.096774193548,1887.0967741935488,0.0,3774.1935483870966,3774.1935483870966,3774.1935483870966
340098,2022-01-08,1,1844.354838709677,1844.3548387096778,0.0,1662.096774193548,1662.0967741935488,0.0,1943.1451612903222,1943.145161290323,0.0,3688.709677419355,3324.1935483870966,3886.290322580645
340098,2022-01-15,2,1494.354838709677,1494.3548387096778,0.0,994.3548387096772,994.3548387096777,0.0,1830.6451612903222,1830.645161290323,0.0,2988.709677419355,1988.7096774193549,3661.290322580645
340098,2022-01-22,3,1610.8870967741932,1610.8870967741939,0.0,1160.4838709677417,1160.4838709677422,0.0,2014.3145161290317,2014.3145161290327,0.0,3221.7741935483873,2320.967741935484,4028.6290322580644
340098,2022-01-29,4,1451.6129032258061,1451.6129032258068,0.0,930.4435483870966,930.4435483870969,0.0,1921.9758064516125,1921.9758064516134,0.0,2903.2258064516127,1860.8870967741937,3843.951612903226
340099,2022-01-01,0,51.0,51.0,0.0,51.0,51.0,0.0,51.0,51.0,0.0,102.0,102.0,102.0
340099,2022-01-08,1,50.0,50.0,0.0,33.0,33.0,0.0,65.0,65.0,0.0,100.0,66.0,130.0
340099,2022-01-15,2,51.0,51.0,0.0,36.0,36.0,0.0,74.0,74.0,0.0,102.0,72.0,148.0
340099,2022-01-22,3,53.0,53.0,0.0,31.0,31.0,0.0,77.0,77.0,0.0,106.0,62.0,154.0
340099,2022-01-29,4,46.0,46.0,0.0,27.0,27.0,0.0,70.0,70.0,0.0,92.0,54.0,140.0
340107,2022-01-01,0,285.0,285.0,0.0,285.0,285.0,0.0,285.0,285.0,0.0,570.0,570.0,570.0
340107,2022-01-08,1,296.0,296.0,0.0,249.0,249.0,0.0,363.0,363.0,0.0,592.0,498.0,726.0
340107,2022-01-15,2,275.0,275.0,0.0,205.0,205.0,0.0,366.0,366.0,0.0,550.0,410.0,732.0
340107,2022-01-22,3,274.0,274.0,0.0,186.0,186.0,0.0,371.0,371.0,0.0,548.0,372.0,742.0
340107,2022-01-29,4,324.0,324.0,0.0,225.0,225.0,0.0,426.0,426.0,0.0,648.0,450.0,852.0
340109,2022-01-01,0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,200.0,200.0,200.0
340109,2022-01-08,1,89.0,89.0,0.0,72.0,72.0,0.0,121.0,121.0,0.0,178.0,144.0,242.0
340109,2022-01-15,2,89.0,89.0,0.0,55.0,55.0,0.0,113.0,113.0,0.0,178.0,110.0,226.0
340109,2022-01-22,3,89.0,89.0,0.0,52.0,52.0,0.0,121.0,121.0,0.0,178.0,104.0,242.0
340109,2022-01-29,4,84.0,84.0,0.0,55.0,55.0,0.0,133.0,133.0,0.0,168.0,110.0,266.0
340113,2022-01-01,0,2524.9354838709673,2524.935483870968,8681.739130434782,2524.9354838709673,2524.935483870968,8681.739130434782,2524.9354838709673,2524.935483870968,8681.739130434782,5049.870967741936,5049.870967741936,5049.870967741936
340113,2022-01-08,1,2467.746774193548,2467.7467741935484,8485.101449275362,2223.8854838709676,2223.885483870968,7646.608695652174,2599.9282258064513,2599.928225806452,8939.59420289855,4935.493548387096,4447.770967741935,5199.856451612903
340113,2022-01-15,2,1999.446774193548,1999.4467741935484,6874.898550724638,1330.4467741935482,1330.4467741935484,4574.608695652174,2449.4032258064512,2449.4032258064517,8422.028985507246,3998.8935483870964,2660.8935483870964,4898.806451612903
340113,2022-01-22,3,2155.3669354838707,2155.366935483871,7411.014492753623,1552.7274193548385,1552.7274193548387,5338.898550724638,2695.1528225806446,2695.1528225806455,9267.014492753624,4310.733870967742,3105.4548387096775,5390.30564516129
340113,2022-01-29,4,1942.2580645161288,1942.2580645161293,6678.260869565217,1244.9334677419354,1244.9334677419356,4280.579710144928,2571.6036290322577,2571.603629032258,8842.202898550724,3884.516129032258,2489.866935483871,5143.207258064516
340114,2022-01-01,0,2726.3304887509703,2726.33048875097,0.0,2726.3304887509703,2726.33048875097,0.0,2726.3304887509703,2726.33048875097,0.0,5452.660977501941,5452.660977501941,5452.660977501941
340114,2022-01-08,1,2231.681923972072,2231.6819239720717,0.0,1647.8262218774248,1647.8262218774244,0.0,2728.5857253685035,2728.5857253685026,0.0,4463.363847944143,3295.652443754849,5457.171450737006
340114,2022-01-15,2,1681.4041892940268,1681.4041892940265,0.0,1294.5058184639258,1294.5058184639256,0.0,2265.5104732350665,2265.510473235066,0.0,3362.8083785880535,2589.011636927851,4531.020946470133
340114,2022-01-22,3,1902.1667959658655,1902.166795965865,0.0,1389.2257564003107,1389.2257564003103,0.0,2514.338246702871,2514.3382467028705,0.0,3804.3335919317306,2778.451512800621,5028.676493405741
340114,2022-01-29,4,2052.515903801397,2052.5159038013967,0.0,1213.818463925524,1213.8184639255237,0.0,2697.5135764158267,2697.5135764158263,0.0,4105.031807602794,2427.6369278510474,5395.027152831653
340115,2022-01-01,0,472.0,472.0,0.0,472.0,472.0,0.0,472.0,472.0,0.0,944.0,944.0,944.0
340115,2022-01-08,1,428.0,428.0,0.0,331.0,331.0,0.0,517.0,517.0,0.0,856.0,662.0,1034.0
340115,2022-01-15,2,423.0,423.0,0.0,313.0,313.0,0.0,517.0,517.0,0.0,846.0,626.0,1034.0
340115,2022-01-22,3,475.0,475.0,0.0,371.0,371.0,0.0,583.0,583.0,0.0,950.0,742.0,1166.0
340115,2022-01-29,4,435.0,435.0,0.0,303.0,303.0,0.0,567.0,567.0,0.0,870.0,606.0,1134.0
340116,2022-01-01,0,285.5250431778929,285.52504317789294,0.0,285.5250431778929,285.52504317789294,0.0,285.5250431778929,285.52504317789294,0.0,571.0500863557859,571.0500863557859,571.0500863557859
340116,2022-01-08,1,266.7547495682211,266.7547495682211,0.0,216.9412780656304,216.94127806563043,0.0,310.7927461139896,310.79274611398966,0.0,533.5094991364422,433.8825561312608,621.5854922279793
340116,2022-01-15,2,249.7892918825561,249.78929188255617,0.0,202.14162348877375,202.14162348877377,0.0,333.1727115716753,333.17271157167534,0.0,499.5785837651123,404.2832469775475,666.3454231433507
340116,2022-01-22,3,242.56994818652848,242.56994818652853,0.0,144.74784110535404,144.74784110535407,0.0,310.7927461139896,310.79274611398966,0.0,485.139896373057,289.4956822107081,621.5854922279793
340116,2022-01-29,4,275.77892918825563,275.77892918825563,0.0,174.34715025906735,174.34715025906738,0.0,376.8497409326425,376.84974093264253,0.0,551.5578583765113,348.6943005181347,753.699481865285
340119,2022-01-01,0,282.0,282.0,0.0,282.0,282.0,0.0,282.0,282.0,0.0,564.0,564.0,564.0
340119,2022-01-08,1,258.0,258.0,0.0,223.0,223.0,0.0,310.0,310.0,0.0,516.0,446.0,620.0
340119,2022-01-15,2,250.0,250.0,0.0,175.0,175.0,0.0,333.0,333.0,0.0,500.0,350.0,666.0
340119,2022-01-22,3,260.0,260.0,0.0,203.0,203.0,0.0,360.0,360.0,0.0,520.0,406.0,720.0
340119,2022-01-29,4,256.0,256.0,0.0,173.0,173.0,0.0,343.0,343.0,0.0,512.0,346.0,686.0
340120,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340120,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340120,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340120,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340120,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340123,2022-01-01,0,590.0,590.0,0.0,590.0,590.0,0.0,590.0,590.0,0.0,1180.0,1180.0,1180.0
340123,2022-01-08,1,552.0,552.0,0.0,473.0,473.0,0.0,654.0,654.0,0.0,1104.0,946.0,1308.0
340123,2022-01-15,2,611.0,611.0,0.0,452.0,452.0,0.0,797.0,797.0,0.0,1222.0,904.0,1594.0
340123,2022-01-22,3,669.0,669.0,0.0,458.0,458.0,0.0,758.0,758.0,0.0,1338.0,916.0,1516.0
340123,2022-01-29,4,567.0,567.0,0.0,443.0,443.0,0.0,727.0,727.0,0.0,1134.0,886.0,1454.0
340126,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340126,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340126,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340126,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340126,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340127,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340127,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340127,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340127,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340127,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340129,2022-01-01,0,375.81716417910434,375.81716417910457,0.0,375.81716417910434,375.81716417910457,0.0,375.81716417910434,375.81716417910457,0.0,751.6343283582089,751.6343283582089,751.6343283582089
340129,2022-01-08,1,359.1604477611939,359.16044776119406,0.0,279.34701492537306,279.3470149253732,0.0,411.90671641791033,411.9067164179105,0.0,718.3208955223879,558.6940298507462,823.8134328358208
340129,2022-01-15,2,334.52238805970137,334.52238805970154,0.0,244.2985074626865,244.29850746268662,0.0,404.96641791044766,404.96641791044783,0.0,669.044776119403,488.5970149253731,809.9328358208954
340129,2022-01-22,3,328.6231343283581,328.6231343283583,0.0,227.98880597014917,227.9888059701493,0.0,425.7873134328357,425.7873134328359,0.0,657.2462686567164,455.97761194029846,851.5746268656716
340129,2022-01-29,4,291.8395522388059,291.839552238806,0.0,197.45149253731338,197.45149253731347,0.0,420.2350746268655,420.23507462686575,0.0,583.6791044776119,394.9029850746268,840.4701492537313
340130,2022-01-01,0,1342.0,1342.0,0.0,1342.0,1342.0,0.0,1342.0,1342.0,0.0,2684.0,2684.0,2684.0
340130,2022-01-08,1,1200.0,1200.0,0.0,895.0,895.0,0.0,1409.0,1409.0,0.0,2400.0,1790.0,2818.0
340130,2022-01-15,2,1162.0,1162.0,0.0,931.0,931.0,0.0,1536.0,1536.0,0.0,2324.0,1862.0,3072.0
340130,2022-01-22,3,1186.0,1186.0,0.0,845.0,845.0,0.0,1460.0,1460.0,0.0,2372.0,1690.0,2920.0
340130,2022-01-29,4,1338.0,1338.0,0.0,759.0,759.0,0.0,1695.0,1695.0,0.0,2676.0,1518.0,3390.0
340131,2022-01-01,0,337.0,337.0,0.0,337.0,337.0,0.0,337.0,337.0,0.0,674.0,674.0,674.0
340131,2022-01-08,1,326.0,326.0,0.0,272.0,272.0,0.0,380.0,380.0,0.0,652.0,544.0,760.0
340131,2022-01-15,2,316.0,316.0,0.0,246.0,246.0,0.0,447.0,447.0,0.0,632.0,492.0,894.0
340131,2022-01-22,3,336.0,336.0,0.0,219.0,219.0,0.0,477.0,477.0,0.0,672.0,438.0,954.0
340131,2022-01-29,4,348.0,348.0,0.0,208.0,208.0,0.0,500.0,500.0,0.0,696.0,416.0,1000.0
340132,2022-01-01,0,350.0,350.0,0.0,350.0,350.0,0.0,350.0,350.0,0.0,700.0,700.0,700.0
340132,2022-01-08,1,293.0,293.0,0.0,231.0,231.0,0.0,341.0,341.0,0.0,586.0,462.0,682.0
340132,2022-01-15,2,283.0,283.0,0.0,190.0,190.0,0.0,385.0,385.0,0.0,566.0,380.0,770.0
340132,2022-01-22,3,306.0,306.0,0.0,203.0,203.0,0.0,400.0,400.0,0.0,612.0,406.0,800.0
340132,2022-01-29,4,325.0,325.0,0.0,184.0,184.0,0.0,424.0,424.0,0.0,650.0,368.0,848.0
340133,2022-01-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340133,2022-01-08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340133,2022-01-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340133,2022-01-22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340133,2022-01-29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340141,2022-01-01,0,1101.0,1101.0,0.0,1101.0,1101.0,0.0,1101.0,1101.0,0.0,2202.0,2202.0,2202.0
340141,2022-01-08,1,1130.0,1130.0,0.0,1002.0,1002.0,0.0,1375.0,1375.0,0.0,2260.0,2004.0,2750.0
340141,2022-01-15,2,1151.0,1151.0,0.0,930.0,930.0,0.0,1441.0,1441.0,0.0,2302.0,1860.0,2882.0
340141,2022-01-22,3,1154.0,1154.0,0.0,845.0,845.0,0.0,1432.0,1432.0,0.0,2308.0,1690.0,2864.0
340141,2022-01-29,4,1042.0,1042.0,0.0,751.0,751.0,0.0,1398.0,1398.0,0.0,2084.0,1502.0,2796.0
340142,2022-01-01,0,192.0,192.0,0.0,192.0,192.0,0.0,192.0,192.0,0.0,384.0,384.0,384.0
340142,2022-01-08,1,181.0,181.0,0.0,152.0,152.0,0.0,216.0,216.0,0.0,362.0,304.0,432.0
340142,2022-01-15,2,185.0,185.0,0.0,114.0,114.0,0.0,268.0,268.0,0.0,370.0,228.0,536.0
340142,2022-01-22,3,191.0,191.0,0.0,120.0,120.0,0.0,282.0,282.0,0.0,382.0,240.0,564.0
340142,2022-01-29,4,200.0,200.0,0.0,107.0,107.0,0.0,339.0,339.0,0.0,400.0,214.0,678.0
340143,2022-01-01,0,505.4749568221071,505.4749568221071,0.0,505.4749568221071,505.4749568221071,0.0,505.4749568221071,505.4749568221071,0.0,1010.9499136442142,1010.9499136442142,1010.9499136442142
340143,2022-01-08,1,472.2452504317789,472.2452504317789,0.0,384.0587219343696,384.0587219343696,0.0,550.2072538860103,550.2072538860103,0.0,944.4905008635578,768.1174438687392,1100.4145077720207
340143,2022-01-15,2,442.21070811744386,442.21070811744386,0.0,357.85837651122625,357.85837651122625,0.0,589.8272884283247,589.8272884283247,0.0,884.4214162348877,715.7167530224525,1179.6545768566493
340143,2022-01-22,3,429.4300518134715,429.4300518134715,0.0,256.25215889464596,256.25215889464596,0.0,550.2072538860103,550.2072538860103,0.0,858.860103626943,512.5043177892919,1100.4145077720207
340143,2022-01-29,4,488.22107081174437,488.22107081174437,0.0,308.65284974093265,308.65284974093265,0.0,667.1502590673575,667.1502590673575,0.0,976.4421416234887,617.3056994818653,1334.300518134715
340144,2022-01-01,0,191.276119402985,191.2761194029851,0.0,191.276119402985,191.2761194029851,0.0,191.276119402985,191.2761194029851,0.0,382.5522388059701,382.5522388059701,382.5522388059701
340144,2022-01-08,1,182.79850746268647,182.7985074626866,0.0,142.1766169154228,142.1766169154229,0.0,209.6442786069651,209.6442786069652,0.0,365.59701492537306,284.35323383084574,419.2885572139303
