,county_name,state,fips,forecasted_hospitalizations_2021-02-02,forecasted_hospitalizations_2021-02-03,forecasted_hospitalizations_2021-02-04,forecasted_hospitalizations_2021-02-05,forecasted_hospitalizations_2021-02-06,forecasted_hospitalizations_2021-02-07,forecasted_hospitalizations_2021-02-08,forecasted_hospitalizations_2021-02-09,forecasted_hospitalizations_2021-02-10,forecasted_hospitalizations_2021-02-11,forecasted_hospitalizations_2021-02-12,forecasted_hospitalizations_2021-02-13,forecasted_hospitalizations_2021-02-14,forecasted_hospitalizations_2021-02-15,forecasted_hospitalizations_2021-02-16,forecasted_hospitalizations_2021-02-17,forecasted_hospitalizations_2021-02-18,forecasted_hospitalizations_2021-02-19,forecasted_hospitalizations_2021-02-20,forecasted_hospitalizations_2021-02-21,forecasted_hospitalizations_2021-02-22,forecasted_hospitalizations_2021-02-23,forecasted_hospitalizations_2021-02-24,forecasted_hospitalizations_2021-02-25,forecasted_hospitalizations_2021-02-26,forecasted_hospitalizations_2021-02-27
14,"Fergus County, Montana",Montana,30027,0.20452486648098397,0.2129299979802025,0.210128287480463,0.20242358360617935,0.1947188797318957,0.2107031900074222,0.2019899001950852,0.2083268382404212,0.2099110727517552,0.21228742451875623,0.2067426037290872,0.19882143117241718,0.1983201643783242,0.19052592211018043,0.19399002978491098,0.1983201643783242,0.2061144066464679,0.20351632589041999,0.19139194902886308,0.19738939986641246,0.18290210446337302,0.17656391272454325,0.19195666409027268,0.19557848794103255,0.1937675760156526,0.1946730319783426
15,"Flathead County, Montana",Montana,30029,2.6570875511001955,2.766282929912532,2.72988447030842,2.629788706397111,2.5296929424858026,2.5120455436431497,2.4081639610112906,2.4837142029253703,2.5026017634038897,2.53093310412167,2.4648266424468503,2.3703888400542503,2.162823049805896,2.0778212705558823,2.115599839111444,2.162823049805896,2.247824829055909,2.2194909026392375,2.0872659126947726,2.070810967977416,1.9188248418873302,1.8523309117229179,2.0138161706936337,2.0518127022161554,2.032814436454894,2.042313569335525
16,"Gallatin County, Montana",Montana,30031,2.894157039192368,3.013094999707123,2.9734490128688713,2.864422549063679,2.755396085258487,2.8633588436823527,2.7449492674398503,2.8310653228889433,2.8525943367512165,2.884887857544627,2.8095363090266696,2.701891239715303,2.3768199509874592,2.283407813175725,2.3249243188698285,2.3768199509874592,2.4702320887991926,2.439094709528615,2.2937869395992507,2.20365035602416,2.0419145500774327,1.9711551349757392,2.1429994287941367,2.1834333802808192,2.1632164045374775,2.173324892409149
17,"Garfield County, Montana",Montana,30033,0.007424995152774995,0.0077301319398753385,0.007628419677508558,0.00734871095599991,0.007069002234491264,0.0072542569329628916,0.006954268864306533,0.0071724420051475215,0.007226985290357768,0.007308800218173141,0.007117898719937274,0.006845182293886037,0.007541063040558502,0.0072446893839426645,0.007376411009105258,0.007541063040558502,0.007837436697174335,0.0077386454783023905,0.007277619790233313,0.006293575068204455,0.0058316613017307325,0.005629574028898479,0.006120357405776809,0.00623583584739524,0.006178096626586024,0.006206966236990632
18,"Glacier County, Montana",Montana,30035,0.45967469991270665,0.47856544100500964,0.47226852730757535,0.45495201463963086,0.43763550197168644,0.44316915081373304,0.42484260698309,0.438171002496285,0.4415031013745837,0.4465012496920319,0.4348389036179862,0.41817840922649246,0.38430040741755267,0.36919689795572747,0.37590956882764975,0.38430040741755267,0.3994039168793778,0.3943694137254361,0.370875065673708,0.4119430953733825,0.381708739749648,0.36848120916426413,0.40060521201448196,0.4081638009204157,0.4043845064674488,0.40627415369393227
19,"Golden Valley County, Montana",Montana,30037,0.009899993537033329,0.01030684258650045,0.010171226236678078,0.009798281274666547,0.009425336312655018,0.010881385399444337,0.0104314032964598,0.01075866300772128,0.010840477935536651,0.010963200327259712,0.010676848079905911,0.010267773440829055,0.009695652480718072,0.00931460063649771,0.009483957011706758,0.009695652480718072,0.010076704324938431,0.009949687043531644,0.009356939730299971,0.010489291780340759,0.009719435502884555,0.009382623381497469,0.010200595676294682,0.010393059745658734,0.010296827710976708,0.010344943728317721
20,"Granite County, Montana",Montana,30039,0.03093747980322915,0.03220888308281391,0.03178508198961899,0.03061962898333296,0.02945417597704693,0.027807984909691087,0.026658030646508377,0.027494361019732166,0.02770344361303811,0.028017067502997036,0.027285278426426217,0.026239865459896476,0.024777778561835072,0.023803979404383037,0.02423677902991727,0.024777778561835072,0.025751577719287103,0.025426978000136425,0.023912179310766595,0.0304189461629882,0.028186362958365213,0.027209607806342656,0.02958172746125458,0.03013987326241033,0.02986080036183245,0.030000336812121393
21,"Hill County, Montana",Montana,30041,0.22983734995635333,0.23928272050250482,0.23613426365378767,0.22747600731981543,0.21881775098584322,0.24928264733272484,0.23897396642798813,0.2464711889041603,0.24834549452320331,0.25115695295176793,0.24459688328511725,0.23522535518990204,0.22740712182047843,0.21846972401967357,0.22244190082003126,0.22740712182047843,0.23634451962128322,0.23336538702101495,0.219462768219763,0.22656870245536037,0.20993980686230637,0.20266466504034528,0.2203328666079651,0.22449009050622865,0.22241147855709684,0.22345078453166276
22,"Jefferson County, Montana",Montana,30043,0.23388734731241242,0.24349915610607317,0.24029521984151958,0.2314843951139972,0.2226735703864748,0.20872475629843235,0.20009328141391072,0.2063707176935628,0.20794007676347584,0.21029411536834539,0.2048013586236498,0.19695456327408464,0.1992015873311168,0.19137270398622572,0.19485220769506614,0.1992015873311168,0.2070304706760078,0.20442084289437745,0.19224257991343582,0.17421760075165965,0.16143098785245527,0.15583684470905337,0.169422620914458,0.17261927413925915,0.17102094752685856,0.17182011083305887
23,"Judith Basin County, Montana",Montana,30045,0.016087489497679158,0.016748619203063236,0.016528242634601877,0.01592220707133314,0.015316171508064405,0.013299471043765304,0.012749492917895313,0.013149477009437124,0.013249473032322578,0.01339946706665076,0.01304948098655167,0.012549500872124402,0.014004831361037215,0.013454423141607804,0.013699049016909763,0.014004831361037215,0.014555239580466622,0.014371770173990153,0.013515579610433294,0.014685008492477064,0.013607209704038378,0.013135672734096455,0.014280833946812555,0.014550283643922229,0.01441555879536739,0.01448292121964481
