,county_name,state,fips,forecasted_hospitalizations_2021-03-02,forecasted_hospitalizations_2021-03-03,forecasted_hospitalizations_2021-03-04,forecasted_hospitalizations_2021-03-05,forecasted_hospitalizations_2021-03-06,forecasted_hospitalizations_2021-03-07,forecasted_hospitalizations_2021-03-08,forecasted_hospitalizations_2021-03-09,forecasted_hospitalizations_2021-03-10,forecasted_hospitalizations_2021-03-11,forecasted_hospitalizations_2021-03-12,forecasted_hospitalizations_2021-03-13,forecasted_hospitalizations_2021-03-14,forecasted_hospitalizations_2021-03-15,forecasted_hospitalizations_2021-03-16,forecasted_hospitalizations_2021-03-17,forecasted_hospitalizations_2021-03-18,forecasted_hospitalizations_2021-03-19,forecasted_hospitalizations_2021-03-20,forecasted_hospitalizations_2021-03-21,forecasted_hospitalizations_2021-03-22,forecasted_hospitalizations_2021-03-23,forecasted_hospitalizations_2021-03-24,forecasted_hospitalizations_2021-03-25,forecasted_hospitalizations_2021-03-26,forecasted_hospitalizations_2021-03-27
66,"Northampton County, North Carolina",North Carolina,37131,0.13942075718169297,0.14027514622291787,0.13926541371965212,0.13802266602332505,0.13173125581066925,0.1268775425399859,0.13148289798608337,0.12457486481693712,0.12204191932158352,0.12227218709388837,0.12311650225900626,0.11597820131755514,0.10234166464450375,0.10701286095607862,0.10035994499716898,0.10312019736309957,0.10283709455633747,0.10382795438000485,0.09929830947181105,0.10533810390384833,0.11250938177929941,0.10454129525102042,0.10685204034422134,0.10900342370685664,0.1095611897638362,0.10844565764987713
67,"Onslow County, North Carolina",North Carolina,37133,1.4950009330694958,1.5041624986760498,1.4933351938683044,1.4800092802587708,1.4125468426105094,1.373152517046054,1.4229947136720449,1.3482314187330582,1.3208182105887631,1.3233103204200627,1.3324480564681611,1.2551926516978749,1.1767799573117284,1.23049190557077,1.1539930701715289,1.1857319486882354,1.1824766790967782,1.193870122666878,1.1417858092035649,1.121923620933522,1.1983026874115983,1.1134370579915134,1.138048090523338,1.160961810466761,1.166902404526167,1.1550212164073552
68,"Orange County, North Carolina",North Carolina,37135,1.1035364174502487,1.1102990361644285,1.102306850411307,1.0924703140997725,1.0426728490226305,1.0010200597637509,1.0373547261798577,0.9828527265556971,0.9628686600268382,0.9646853933476436,0.9713467488572634,0.9150280159122972,0.8727585768595232,0.9125940305751031,0.8558586874044287,0.8793978191454533,0.8769835492232969,0.8854334939508441,0.8468051751963424,0.8013851104736641,0.8559423418977411,0.795323195870989,0.8129027482187472,0.8292699176459701,0.8335132578678428,0.8250265774240976
69,"Pamlico County, North Carolina",North Carolina,37137,0.2253264762532412,0.22670730702693798,0.22507541611256912,0.223066934987192,0.21289899928997053,0.2129209334579073,0.22064946098813987,0.209056669692791,0.2048059795511631,0.2051924059276747,0.2066093026415507,0.1946300849696902,0.1775314590772004,0.1856345547197282,0.17409378213794616,0.1788819750176217,0.17839087831201397,0.18010971678164106,0.1722521694919171,0.16854096624615733,0.1800150108468791,0.1672660724016327,0.17096326455075414,0.1744054779309707,0.17529790362213793,0.17351305223980343
70,"Pasquotank County, North Carolina",North Carolina,37139,0.39432133344317205,0.39673778729714143,0.39388197819699583,0.39036713622758595,0.37257324875744835,0.3638614582037526,0.37706877066123906,0.35725780197500934,0.3499937801233918,0.3506541457462661,0.35307548636347197,0.33260415205436794,0.310506002935025,0.32467847609803446,0.3044934385628392,0.3128680817955266,0.31200914402807145,0.31501542621416434,0.30127242193488246,0.2881506842273013,0.30776759918982555,0.28597102700924304,0.292292032941612,0.29817710743036924,0.29970286748301006,0.29665134737772847
71,"Pender County, North Carolina",North Carolina,37141,0.8384744837500416,0.8436127674944711,0.8375402503419638,0.8300663830773393,0.7922299300501787,0.7868426908713181,0.8154032241152861,0.7725624242493341,0.7568541309651518,0.7582821576273501,0.7635182553887443,0.7192494288605938,0.704984653783489,0.7371623765702872,0.691333498661817,0.7103476075812887,0.708397442563907,0.7152230201247429,0.6840203798466356,0.7120123946255157,0.7604852505379941,0.7066265217463514,0.7222455530959279,0.7367874098696714,0.7405575208850863,0.7330172988542564
72,"Perquimans County, North Carolina",North Carolina,37143,0.15632024290068605,0.15727819424993822,0.1561460699280948,0.15475268614736443,0.14769868075741704,0.15021134346687984,0.15566366083409872,0.14748518478327038,0.14448641023130002,0.14475902609966096,0.14575861761698441,0.13730752569779517,0.13645555285933833,0.1426838146081048,0.1338132599962253,0.13749359648413276,0.13711612607511658,0.13843727250667312,0.13239774596241471,0.1250465233439232,0.13355952417671674,0.12410063436250167,0.12684371240862408,0.1293976126584621,0.1300597349454572,0.12873549037146706
73,"Person County, North Carolina",North Carolina,37145,0.524534037508747,0.5277484522232854,0.5239495984697402,0.5192740861576843,0.4956043050779025,0.5068370797485907,0.5252340699391022,0.497638584653335,0.48752024004855365,0.4884400895580792,0.49181287109300637,0.4632975362977136,0.4228622627069606,0.44216302988445677,0.41467405844984107,0.4260790572365433,0.4249093137712405,0.42900341589980023,0.41028752045495553,0.4403812343851208,0.4703618025353937,0.4370500601462015,0.44671046543906734,0.45570463588414917,0.45803645785139263,0.4533728139169057
74,"Pitt County, North Carolina",North Carolina,37147,2.5469939190768156,2.5626022383580667,2.544156042843861,2.5214530329802236,2.406519045545559,2.4131733583590416,2.500765857755014,2.3693771086610553,2.3212012339932704,2.325580858963069,2.341639483852331,2.2058711097885735,2.002077462870613,2.0934585918813045,1.9633097111691071,2.0173076510390615,2.011769400795989,2.0311532766467417,1.9425412727575861,1.7720102050258428,1.8926463006781318,1.7586061943978109,1.797477825219104,1.8336686539147904,1.8430514613544131,1.8242858464751681
75,"Polk County, North Carolina",North Carolina,37149,0.23659280006590325,0.23804267237828486,0.23632918691819754,0.23422028173655157,0.22354394925446902,0.22896292159514695,0.23727373544615044,0.22480751466964513,0.22023656705159322,0.22065210774414337,0.2221757569501607,0.20929399548110525,0.20189852208779654,0.2111138073283184,0.19798900713727213,0.20343440296121684,0.20287590082542764,0.20483065830068983,0.19589462412806263,0.19368619104901144,0.20687208907806667,0.1922210912680053,0.19646988063292312,0.20042565004163967,0.20145121988834397,0.19940008019493538
